Year of Unloading,Month of Unloading,Date of Unloading,Commodity,Sub Commodity,Load Country,Load Port,Unload Country,Unload Port,Consignor,Consignee, Quantity , Quantity Unit ,Mode,Country,State/City,Company Name,Grade,Size,Prices
2015,July,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,19750
2015,July,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,19400
2015,July,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,19100
2015,July,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,19100
2015,July,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18600
2015,July,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18600
2015,July,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18500
2015,July,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18500
2015,July,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18500
2015,July,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18500
2015,July,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18500
2015,July,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18500
2015,July,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18250
2015,July,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18200
2015,July,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18150
2015,July,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18150
2015,July,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18150
2015,July,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18050
2015,July,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18050
2015,July,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18050
2015,August,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18050
2015,August,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18200
2015,August,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18250
2015,August,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18300
2015,August,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18200
2015,August,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18200
2015,August,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18200
2015,August,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18400
2015,August,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18400
2015,August,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18400
2015,August,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18650
2015,August,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18800
2015,August,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18800
2015,August,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18700
2015,August,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18750
2015,August,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18750
2015,August,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18900
2015,August,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,19100
2015,August,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,19150
2015,August,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,19100
2015,August,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,19100
2015,August,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,19100
2015,September,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18750
2015,September,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18700
2015,September,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18400
2015,September,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18250
2015,September,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18250
2015,September,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18250
2015,September,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18150
2015,September,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18150
2015,September,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18050
2015,September,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18250
2015,September,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18250
2015,September,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18100
2015,September,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18300
2015,September,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18300
2015,September,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18400
2015,September,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18600
2015,September,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18600
2015,September,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18700
2015,September,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18650
2015,September,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18650
2015,September,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18650
2015,September,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18650
2015,October,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18400
2015,October,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18400
2015,October,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18250
2015,October,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,18100
2015,October,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17800
2015,October,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17500
2015,October,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17400
2015,October,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17250
2015,October,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17250
2015,October,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17250
2015,October,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17300
2015,October,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17300
2015,October,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17300
2015,October,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17300
2015,October,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17050
2015,October,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17050
2015,October,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16800
2015,October,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16700
2015,October,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16550
2015,October,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16450
2015,October,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16450
2015,October,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16450
2015,October,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16450
2015,October,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16300
2015,November,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16250
2015,November,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16250
2015,November,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16150
2015,November,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16250
2015,November,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16250
2015,November,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16250
2015,November,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16250
2015,November,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16250
2015,November,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16250
2015,November,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16250
2015,November,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16350
2015,November,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16450
2015,November,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16450
2015,November,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16450
2015,November,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16450
2015,November,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16450
2015,November,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16550
2015,November,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16550
2015,November,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16550
2015,November,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16550
2015,December,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16450
2015,December,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16250
2015,December,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16250
2015,December,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16100
2015,December,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16100
2015,December,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,15600
2015,December,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,15550
2015,December,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,15550
2015,December,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,15650
2015,December,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,15750
2015,December,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,15750
2015,December,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16000
2015,December,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16000
2015,December,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16000
2015,December,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16200
2015,December,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16200
2015,December,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16300
2015,December,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16300
2015,December,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16300
2015,December,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16300
2015,December,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16300
2015,December,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16350
2015,December,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16450
2016,January,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16650
2016,January,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16900
2016,January,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16900
2016,January,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16600
2016,January,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16450
2016,January,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16250
2016,January,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16000
2016,January,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16000
2016,January,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,15650
2016,January,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,15800
2016,January,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16000
2016,January,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16000
2016,January,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16150
2016,January,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16200
2016,January,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16300
2016,January,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16300
2016,January,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16200
2016,January,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16100
2016,January,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16000
2016,January,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16250
2016,January,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16000
2016,January,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16000
2016,January,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16000
2016,February,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,15650
2016,February,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,15650
2016,February,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,15650
2016,February,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16100
2016,February,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16350
2016,February,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16450
2016,February,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16450
2016,February,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16400
2016,February,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16000
2016,February,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16000
2016,February,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,15850
2016,February,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16000
2016,February,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16000
2016,February,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16000
2016,February,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16300
2016,February,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16300
2016,February,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16350
2016,February,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16000
2016,February,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16100
2016,February,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16100
2016,February,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16100
2016,February,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16200
2016,February,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16200
2016,March,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16350
2016,March,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16550
2016,March,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16550
2016,March,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16550
2016,March,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16550
2016,March,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16550
2016,March,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16700
2016,March,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16900
2016,March,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16900
2016,March,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16900
2016,March,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17100
2016,March,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17100
2016,March,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17100
2016,March,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16900
2016,March,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16700
2016,March,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16700
2016,March,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16700
2016,March,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16700
2016,March,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16700
2016,March,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17050
2016,March,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17350
2016,March,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17350
2016,March,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17350
2016,March,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17150
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17150
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17150
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17400
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17400
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17400
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17400
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17400
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17400
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17400
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17100
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17100
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17400
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17400
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17300
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17300
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17300
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17150
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17350
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17350
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17150
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17150
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17150
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17150
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17150
2016,April,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17150
2016,May,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17150
2016,May,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17050
2016,May,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17050
2016,May,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17050
2016,May,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17050
2016,May,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17350
2016,May,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,17350
2016,May,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16900
2016,May,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16900
2016,May,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16900
2016,May,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16600
2016,May,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16450
2016,May,-,Ferrous Scrap,-,-,-,-,-,-,-,-,INR,Prices,India,Jalna,-,HMS,-,16450
